review_id,bank,rating,review_text,date,source,sentiment_label,sentiment_score,vader_score,textblob_score,keywords,themes
205,CBE,5,"I can simply describe this app as ""Making all your work easier"".",2025-04-28,Google Play,POSITIVE,0.21075,0.4215,0.0,"['can', 'simply', 'describe', 'this', 'app', 'making', 'all', 'your', 'work', 'easier']",['User Interface & Experience']
206,CBE,5,goid,2025-04-28,Google Play,NEUTRAL,0.0,0.0,0.0,['goid'],[]
207,CBE,5,best appearance,2025-04-27,Google Play,POSITIVE,0.81845,0.6369,1.0,"['best', 'appearance']",['User Interface & Experience']
208,CBE,5,it's very good 👍 app,2025-04-27,Google Play,POSITIVE,0.7013499999999999,0.4927,0.9099999999999999,"['very', 'good', 'app']",['User Interface & Experience']
209,CBE,5,I need support you,2025-04-26,Google Play,POSITIVE,0.20095,0.4019,0.0,"['need', 'support', 'you']",['Customer Support']
210,CBE,1,the worst Mobile banking i have ever seen in my life,2025-04-26,Google Play,NEGATIVE,0.81245,-0.6249,-1.0,"['worst', 'mobile', 'banking', 'have', 'ever', 'seen', 'life']",[]
211,CBE,5,super,2025-04-26,Google Play,POSITIVE,0.4663666666666667,0.5994,0.3333333333333333,['super'],[]
212,CBE,5,ጠጀጨገጀ።ጀገ,2025-04-26,Google Play,NEUTRAL,0.0,0.0,0.0,['ጠጀጨገጀ'],[]
213,CBE,5,i like the app,2025-04-26,Google Play,POSITIVE,0.1806,0.3612,0.0,"['like', 'app']",['User Interface & Experience']
214,CBE,1,the Best,2025-04-26,Google Play,POSITIVE,0.81845,0.6369,1.0,['best'],[]
215,CBE,5,nice,2025-04-25,Google Play,POSITIVE,0.51075,0.4215,0.6,['nice'],[]
216,CBE,5,good,2025-04-25,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
217,CBE,5,good,2025-04-25,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
218,CBE,1,to other bank is bad,2025-04-25,Google Play,NEGATIVE,0.47739999999999994,-0.5423,-0.4124999999999999,"['other', 'bank', 'bad']",[]
219,CBE,5,tank's,2025-04-24,Google Play,NEUTRAL,0.0,0.0,0.0,['tank'],[]
220,CBE,5,its good but add more features such like. bank statement showing,2025-04-24,Google Play,POSITIVE,0.5402,0.6804,0.39999999999999997,"['its', 'good', 'add', 'more', 'features', 'such', 'like', 'bank', 'statement', 'showing']",['Feature Requests']
221,CBE,5,it is so nice,2025-04-24,Google Play,POSITIVE,0.5799,0.5598,0.6,['nice'],[]
222,CBE,5,good,2025-04-21,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
223,CBE,5,Very Good👍,2025-04-21,Google Play,POSITIVE,0.34635000000000005,0.4927,0.2,"['very', 'good']",[]
224,CBE,2,"my first frequent experience of cbe app is critical-time failure such as suspending payment on air for 2-5 days with zero explanation, deducting from sender account without depositing to the receiver act. Another fatal error by the banking company as a whole (not the app itself though) is forced-banking with corporations without consent of employers-users of the corresponding corporations",2025-04-21,Google Play,NEGATIVE,0.4165166666666667,-0.8797,0.046666666666666655,"['first', 'frequent', 'experience', 'cbe', 'app', 'critical', 'time', 'failure', 'such', 'suspending', 'payment', 'air', 'days', 'zero', 'explanation', 'deducting', 'from', 'sender', 'account', 'without', 'depositing', 'receiver', 'act', 'another', 'fatal', 'error', 'banking', 'company', 'whole', 'not', 'app', 'itself', 'though', 'forced', 'banking', 'corporations', 'without', 'consent', 'employers', 'users', 'corresponding', 'corporations']","['Account Access Issues', 'Transaction Performance', 'User Interface & Experience']"
225,CBE,5,"wow, amazing app",2025-04-21,Google Play,POSITIVE,0.58625,0.8225,0.35000000000000003,"['wow', 'amazing', 'app']",['User Interface & Experience']
226,CBE,5,use ful,2025-04-21,Google Play,NEUTRAL,0.0,0.0,0.0,"['use', 'ful']",[]
227,CBE,5,Great app,2025-04-21,Google Play,POSITIVE,0.71245,0.6249,0.8,"['great', 'app']",['User Interface & Experience']
228,CBE,5,well app,2025-04-20,Google Play,POSITIVE,0.1366,0.2732,0.0,"['well', 'app']",['User Interface & Experience']
229,CBE,4,Actually it is inactive,2025-04-19,Google Play,NEUTRAL,0.0,0.0,0.0,"['actually', 'inactive']",[]
230,CBE,4,good,2025-04-19,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
231,CBE,2,ok,2025-04-19,Google Play,POSITIVE,0.398,0.296,0.5,[],[]
232,CBE,5,best app,2025-04-19,Google Play,POSITIVE,0.81845,0.6369,1.0,"['best', 'app']",['User Interface & Experience']
233,CBE,1,amazing,2025-04-19,Google Play,POSITIVE,0.5929500000000001,0.5859,0.6000000000000001,['amazing'],[]
234,CBE,5,good,2025-04-19,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
235,CBE,5,I like,2025-04-19,Google Play,POSITIVE,0.1806,0.3612,0.0,['like'],[]
236,CBE,2,"slow, only one account is used",2025-04-19,Google Play,NEGATIVE,0.07500000000000001,0.0,-0.15000000000000002,"['slow', 'only', 'one', 'account', 'used']",['Account Access Issues']
237,CBE,5,ok,2025-04-18,Google Play,POSITIVE,0.398,0.296,0.5,[],[]
238,CBE,5,always CBE is the leading Commercial Bank💪💪💪,2025-04-18,Google Play,NEUTRAL,0.0,0.0,0.0,"['always', 'cbe', 'leading', 'commercial', 'bank']",[]
239,CBE,5,i like it,2025-04-18,Google Play,POSITIVE,0.1806,0.3612,0.0,['like'],[]
240,CBE,1,why removing screenshot feature why?,2025-04-18,Google Play,NEUTRAL,0.0,0.0,0.0,"['why', 'removing', 'screenshot', 'feature', 'why']","['User Interface & Experience', 'Feature Requests']"
241,CBE,5,nice apps where network is good in connection,2025-04-18,Google Play,POSITIVE,0.6703999999999999,0.6908,0.6499999999999999,"['nice', 'apps', 'where', 'network', 'good', 'connection']",['User Interface & Experience']
242,CBE,5,Thank you!!!,2025-04-18,Google Play,POSITIVE,0.26145,0.5229,0.0,"['thank', 'you']",[]
243,CBE,1,i can't take screenshot,2025-04-18,Google Play,NEUTRAL,0.0,0.0,0.0,"['can', 'take', 'screenshot']",['User Interface & Experience']
244,CBE,3,"every update was made the system better and better until the March 19th, 2025 update, not allowing us to screenshot. you guys didn't understand how much it's a really quick and significant thing. You add extra steps to us, which makes the process draw back",2025-04-18,Google Play,POSITIVE,0.533511111111111,0.7823,0.2847222222222222,"['every', 'update', 'was', 'made', 'system', 'better', 'better', 'until', 'march', '19th', '2025', 'update', 'not', 'allowing', 'screenshot', 'you', 'guys', 'didn', 'understand', 'how', 'much', 'really', 'quick', 'significant', 'thing', 'you', 'add', 'extra', 'steps', 'which', 'makes', 'process', 'draw', 'back']",['User Interface & Experience']
245,CBE,5,perfectly special,2025-04-17,Google Play,POSITIVE,0.5708214285714286,0.7845,0.35714285714285715,"['perfectly', 'special']",[]
246,CBE,5,Fast and Reliable,2025-04-17,Google Play,POSITIVE,0.1,0.0,0.2,"['fast', 'reliable']",[]
247,CBE,5,good,2025-04-17,Google Play,POSITIVE,0.5702,0.4404,0.7,['good'],[]
248,CBE,5,The best application I have ever seen in Ethiopia banking industry.,2025-04-17,Google Play,POSITIVE,0.81845,0.6369,1.0,"['best', 'application', 'have', 'ever', 'seen', 'ethiopia', 'banking', 'industry']",['User Interface & Experience']
249,CBE,5,great app!!!,2025-04-17,Google Play,POSITIVE,0.85815,0.7163,1.0,"['great', 'app']",['User Interface & Experience']
250,CBE,3,because sometimes it doesn't working it load too much,2025-04-16,Google Play,POSITIVE,0.1,0.0,0.2,"['because', 'sometimes', 'doesn', 'working', 'load', 'too', 'much']",[]
251,CBE,5,"Absolutely the best app! It works flawlessly, anytime and anywhere.",2025-04-16,Google Play,POSITIVE,0.7481166666666668,0.7629,0.7333333333333334,"['absolutely', 'best', 'app', 'works', 'flawlessly', 'anytime', 'anywhere']",['User Interface & Experience']
252,CBE,3,ok,2025-04-16,Google Play,POSITIVE,0.398,0.296,0.5,[],[]
253,CBE,5,very nice app ever!!!,2025-04-16,Google Play,POSITIVE,0.8042,0.6084,1.0,"['very', 'nice', 'app', 'ever']",['User Interface & Experience']
254,CBE,5,the best app,2025-04-16,Google Play,POSITIVE,0.81845,0.6369,1.0,"['best', 'app']",['User Interface & Experience']
255,CBE,5,Biometric security for mobile banking is not available,2025-04-15,Google Play,POSITIVE,0.07,0.34,-0.2,"['biometric', 'security', 'mobile', 'banking', 'not', 'available']",['Account Access Issues']
256,CBE,5,great,2025-04-15,Google Play,POSITIVE,0.71245,0.6249,0.8,['great'],[]
257,CBE,5,Nice service,2025-04-15,Google Play,POSITIVE,0.51075,0.4215,0.6,"['nice', 'service']",['Customer Support']
258,CBE,5,great app,2025-04-15,Google Play,POSITIVE,0.71245,0.6249,0.8,"['great', 'app']",['User Interface & Experience']
